继续教育,﻿,继续,是面向学校教育之后的所有社会成员,,,,,﻿继续教育是面向学校教育之后的所有社会成员，特别是成人的教育活动，是国家终身教育体系的重要组成部分和建设学习型社会的迫切需要。
继续教育,﻿,教育,是面向学校教育之后的所有社会成员,,,,,﻿继续教育是面向学校教育之后的所有社会成员，特别是成人的教育活动，是国家终身教育体系的重要组成部分和建设学习型社会的迫切需要。
继续教育,﻿,面向,学校教育,,,,,﻿继续教育是面向学校教育之后的所有社会成员，特别是成人的教育活动，是国家终身教育体系的重要组成部分和建设学习型社会的迫切需要。
继续教育,﻿,学习,型社会,,,,,﻿继续教育是面向学校教育之后的所有社会成员，特别是成人的教育活动，是国家终身教育体系的重要组成部分和建设学习型社会的迫切需要。
继续教育,﻿,需要,,,,,,﻿继续教育是面向学校教育之后的所有社会成员，特别是成人的教育活动，是国家终身教育体系的重要组成部分和建设学习型社会的迫切需要。
继续教育,复旦大学,继续,教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道,,复旦大学,,,复旦大学始终将继续教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道。
继续教育,复旦大学,教育,作为学校人才培养、对接国家战略,,复旦大学,,,复旦大学始终将继续教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道。
继续教育,复旦大学,作为,学校人才培养,,复旦大学,,,复旦大学始终将继续教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道。
继续教育,复旦大学,对接,国家战略,,复旦大学,,,复旦大学始终将继续教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道。
继续教育,复旦大学,服务,社会、服务经济发展,,,,,复旦大学始终将继续教育作为学校人才培养、对接国家战略，服务社会、服务经济发展的重要渠道。
继续教育,复旦大学,开展,成人教育,,教育部,,,复旦大学是教育部部属院校中最早开展成人教育的院校之一。
继续教育,,组建,成人教育学院,1988年,,,,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,上海医科大学,合并,组建新的复旦大学,2000年,上海医科大学,,,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,上海医科大学,组建,新的复旦大学,2000年,上海医科大学,,,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,成人教育学院,合并,继续教育学院,2000年,,,两,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,成人教育学院,成立,继续教育学院,2000年,,,两,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,成人教育学院,继续,学院,2000年,,,两,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,成人教育学院,教育,学院,2000年,,,两,于1988年组建成人教育学院，2000年，复旦大学与上海医科大学合并组建新的复旦大学，原两校的成人教育学院合并成立继续教育学院。
继续教育,教育部,批准,复旦大学,2000年7月,教育部,,,2000年7月，经教育部批准，复旦大学成为现代远程教育试点高校，同年，复旦大学网络教育学院成立。
继续教育,复旦大学,成为,现代远程教育试点高校,2000年7月,复旦大学,,,2000年7月，经教育部批准，复旦大学成为现代远程教育试点高校，同年，复旦大学网络教育学院成立。
继续教育,复旦大学网络教育学院复旦大学网络教育学院,成立,,同年,网络教育学院,,,2000年7月，经教育部批准，复旦大学成为现代远程教育试点高校，同年，复旦大学网络教育学院成立。
