基础医学院,,﻿,复旦大学基础医学院前身,,,,,﻿复旦大学基础医学院前身为上海第一医学院基础医学部，建于1955年4月。
基础医学院,,建于,1955年4月,1955年4月,,,,﻿复旦大学基础医学院前身为上海第一医学院基础医学部，建于1955年4月。
基础医学院,1992年12月基础医学部,更名,基础医学院,1992年12月,基础医学部,,,1992年12月基础医学部更名为基础医学院。
基础医学院,复旦大学,合并,新的复旦大学,2000年4月,复旦大学,,,2000年4月，上海医科大学和复旦大学合并，组建为新的复旦大学。
基础医学院,复旦大学,组建为,新的复旦大学,2000年4月,,,,2000年4月，上海医科大学和复旦大学合并，组建为新的复旦大学。
基础医学院,复旦大学,撤销,复旦大学基础医学院、临床医学院建制,2001年7月27日,,,,2001年7月27日，撤销复旦大学基础医学院、临床医学院建制，组建复旦大学医学院，2002年更名为复旦大学上海医学院。
基础医学院,复旦大学,组建,复旦大学医学院,2001年7月27日,,,,2001年7月27日，撤销复旦大学基础医学院、临床医学院建制，组建复旦大学医学院，2002年更名为复旦大学上海医学院。
基础医学院,复旦大学,更名,复旦大学上海医学院,2002年,,,,2001年7月27日，撤销复旦大学基础医学院、临床医学院建制，组建复旦大学医学院，2002年更名为复旦大学上海医学院。
基础医学院,复旦大学,恢复,复旦大学基础医学院建制,2012年9月4日,,,,2012年9月4日，恢复复旦大学基础医学院建制。
基础医学院,基础医学院,下设,12个系（中西医结合系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）；8个研究中心、研究室（药理研究中心、基因研究中心、数字医学中心、医学实验教学中心、临床技能学习中心、电镜室、P3实验室、医学教育研究室）；1个国家重点实验室（医学神经生物学国家重点实验室）；2个教育部重点实验室（分子医学教育部重点实验室、医学分子病毒学教育部/卫生部重点实验室）；2个卫生部重点实验室（糖复合物卫生部重点实验室、医学分子病毒学教育部/卫生部重点实验室）及1个上海市重点实验室（上海市医学图像处理与计算机辅助手术重点实验室）,,,,12,基础医学院以二级学科为基本单位，下设12个系（中西医结合系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）；8个研究中心、研究室（药理研究中心、基因研究中心、数字医学中心、医学实验教学中心、临床技能学习中心、电镜室、P3实验室、医学教育研究室）；1个国家重点实验室（医学神经生物学国家重点实验室）；2个教育部重点实验室（分子医学教育部重点实验室、医学分子病毒学教育部/卫生部重点实验室）；2个卫生部重点实验室（糖复合物卫生部重点实验室、医学分子病毒学教育部/卫生部重点实验室）及1个上海市重点实验室（上海市医学图像处理与计算机辅助手术重点实验室）。
基础医学院,基础医学院,结合,系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）,,结合,,,基础医学院以二级学科为基本单位，下设12个系（中西医结合系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）；8个研究中心、研究室（药理研究中心、基因研究中心、数字医学中心、医学实验教学中心、临床技能学习中心、电镜室、P3实验室、医学教育研究室）；1个国家重点实验室（医学神经生物学国家重点实验室）；2个教育部重点实验室（分子医学教育部重点实验室、医学分子病毒学教育部/卫生部重点实验室）；2个卫生部重点实验室（糖复合物卫生部重点实验室、医学分子病毒学教育部/卫生部重点实验室）及1个上海市重点实验室（上海市医学图像处理与计算机辅助手术重点实验室）。
基础医学院,基础医学院,解剖,与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）,,系,,,基础医学院以二级学科为基本单位，下设12个系（中西医结合系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）；8个研究中心、研究室（药理研究中心、基因研究中心、数字医学中心、医学实验教学中心、临床技能学习中心、电镜室、P3实验室、医学教育研究室）；1个国家重点实验室（医学神经生物学国家重点实验室）；2个教育部重点实验室（分子医学教育部重点实验室、医学分子病毒学教育部/卫生部重点实验室）；2个卫生部重点实验室（糖复合物卫生部重点实验室、医学分子病毒学教育部/卫生部重点实验室）及1个上海市重点实验室（上海市医学图像处理与计算机辅助手术重点实验室）。
基础医学院,基础医学院,复,合物卫生部重点实验室医学分子病毒学教育部/卫生部重点实验室,,,,,基础医学院以二级学科为基本单位，下设12个系（中西医结合系、法医学系、神经生物学系、药理学系、病理学系、病原生物学系、免疫学系、生理与病理生理学系、生物化学与分子生物学系、人体解剖与组织胚胎学系、细胞与遗传医学系、医学系统生物学系）；8个研究中心、研究室（药理研究中心、基因研究中心、数字医学中心、医学实验教学中心、临床技能学习中心、电镜室、P3实验室、医学教育研究室）；1个国家重点实验室（医学神经生物学国家重点实验室）；2个教育部重点实验室（分子医学教育部重点实验室、医学分子病毒学教育部/卫生部重点实验室）；2个卫生部重点实验室（糖复合物卫生部重点实验室、医学分子病毒学教育部/卫生部重点实验室）及1个上海市重点实验室（上海市医学图像处理与计算机辅助手术重点实验室）。
基础医学院,基础医学、中西医,结合,学、生物学,,,,,学院现有国家一级重点学科3门（基础医学、中西医结合学、生物学），国家二级重点学科7门（人体解剖与组织胚胎学、病原生物学、病理学、中西医结合学、神经生物学、生理与病理生理学、生物化学与分子生物学）。
基础医学院,基础医学、中西医,学,生物学,,,,,学院现有国家一级重点学科3门（基础医学、中西医结合学、生物学），国家二级重点学科7门（人体解剖与组织胚胎学、病原生物学、病理学、中西医结合学、神经生物学、生理与病理生理学、生物化学与分子生物学）。
