外文系,,﻿,复旦大学外国语言文学学院,,,,,﻿复旦大学外国语言文学学院是复旦大学最早建立的系科之一，其前身外文系与学校同龄，至今已有一百多年历史。
外文系,复旦大学外国语言文学学院复旦大学外国语言文学学院,建立,系科之一,,复旦大学,,,﻿复旦大学外国语言文学学院是复旦大学最早建立的系科之一，其前身外文系与学校同龄，至今已有一百多年历史。
外文系,其前身外文系,同龄,至今已有一百多年历史,,,,,﻿复旦大学外国语言文学学院是复旦大学最早建立的系科之一，其前身外文系与学校同龄，至今已有一百多年历史。
外文系,复旦大学外国语言文学学院复旦大学外国语言文学学院,有,一百多年历史,,,,一百多,﻿复旦大学外国语言文学学院是复旦大学最早建立的系科之一，其前身外文系与学校同龄，至今已有一百多年历史。
外文系,复旦公学,建立伊始,即开设了英语班和法语班,1905年,,,,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,复旦公学,开设,英语班和法语班,1905年,,,,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,同济大学德语系,并入,复旦,1949年8月,同济大学,,,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,外文系,开设,英语语言文学和德语语言文学两个专业,1949年8月,,,两,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,复旦公学,增设,俄语语言文学专业,1949年8月,,,,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,复旦公学,开设,英、法、德、俄、日五个语种,1949年8月,,,五,自复旦公学1905年建立伊始，即开设了英语班和法语班，1949年8月，同济大学德语系并入复旦，外文系开设了英语语言文学和德语语言文学两个专业，随后又增设俄语语言文学专业，同时开设英、法、德、俄、日五个语种的公共外语课程。
外文系,高校院系,调整,上海圣约翰大学、沪江大学、震旦大学及浙江大学等近十所院校的英文专业全部或部分并入我系,1952年,,,,1952年全国高校院系调整，上海圣约翰大学、沪江大学、震旦大学及浙江大学等近十所院校的英文专业全部或部分并入我系，复旦大学外文系开始成为长江以南地区师资力量最强的一个英语教育基地。
外文系,英文专业,并入,我,1952年,浙江大学,,部分,1952年全国高校院系调整，上海圣约翰大学、沪江大学、震旦大学及浙江大学等近十所院校的英文专业全部或部分并入我系，复旦大学外文系开始成为长江以南地区师资力量最强的一个英语教育基地。
外文系,复旦大学外文系复旦大学外文系,开始,长江以南地区师资力量最强的一个英语教育基地,1952年,外文系,,一,1952年全国高校院系调整，上海圣约翰大学、沪江大学、震旦大学及浙江大学等近十所院校的英文专业全部或部分并入我系，复旦大学外文系开始成为长江以南地区师资力量最强的一个英语教育基地。
外文系,复旦大学外文系复旦大学外文系,成为,长江以南地区师资力量最强的一个英语教育基地,1952年,外文系,,一,1952年全国高校院系调整，上海圣约翰大学、沪江大学、震旦大学及浙江大学等近十所院校的英文专业全部或部分并入我系，复旦大学外文系开始成为长江以南地区师资力量最强的一个英语教育基地。
外文系,高校院系,开始,遵照教育部部署停办俄文专业，集中力量办好英文专业,1956年,,,,1956年开始，遵照教育部部署停办俄文专业，集中力量办好英文专业。
外文系,教育部,部署,俄文专业,1956年,教育部,,,1956年开始，遵照教育部部署停办俄文专业，集中力量办好英文专业。
外文系,教育部,停办,俄文专业,1956年,教育部,,,1956年开始，遵照教育部部署停办俄文专业，集中力量办好英文专业。
外文系,教育部,集中,力量,1956年,,,,1956年开始，遵照教育部部署停办俄文专业，集中力量办好英文专业。
外文系,教育部,办好,英文专业,1956年,,,,1956年开始，遵照教育部部署停办俄文专业，集中力量办好英文专业。
外文系,高校院系,开始,外文系师资队伍遭到严重打击,1966年,,,,1966年“文化大革命”开始，外文系师资队伍遭到严重打击，教学工作受到极大摧残，停止招生达5年之久。
外文系,外文系师资队伍,遭到,严重打击,1966年,,,,1966年“文化大革命”开始，外文系师资队伍遭到严重打击，教学工作受到极大摧残，停止招生达5年之久。
外文系,教学工作,受到,极大摧残,1966年,,,,1966年“文化大革命”开始，外文系师资队伍遭到严重打击，教学工作受到极大摧残，停止招生达5年之久。
外文系,高校院系,停止,招生,1966年,,,5,1966年“文化大革命”开始，外文系师资队伍遭到严重打击，教学工作受到极大摧残，停止招生达5年之久。
外文系,高校院系,达,,1966年,,,5,1966年“文化大革命”开始，外文系师资队伍遭到严重打击，教学工作受到极大摧残，停止招生达5年之久。
外文系,外文系里,恢复,俄文和德文专业,七十年代,,,,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,外文系里,新建,日文、法文和西班牙文专业,七十年代,,,,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,外文系里,培养,七百多名学生,七十年代,,,七百多,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,教师力量,得到,很大的充实和加强,七十年代,,,,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,教师力量,充实,,七十年代,,,,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,教师力量,加强,,七十年代,,,,从七十年代起，随着我国外交关系的大发展，外文系里除英文专业外，又恢复了俄文和德文专业，新建了日文、法文和西班牙文专业，十年中培养了七百多名学生，教师力量也得到了很大的充实和加强。
外文系,外文系,迎来,复兴的良好时机,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,恢复,使,外文系的学生质量得到保证,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,恢复,得到,保证,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,使,许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新,1978年,,,许多,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,能,讲台,1978年,,,许多,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,登上,讲台,1978年,,,许多,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,提高,现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,建立,现代化的教学设备、图书资料不断增添,1978年,,莎士比亚,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,增添,原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,更新,原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼,1978年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,相对独立的实体,相对独立,,1985年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,设立和招生,使,外文系在人才培养方面更上一层楼,1985年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,设立和招生,更上一层楼,,1985年,,,,1978年之后，外文系迎来了复兴的良好时机，全国高考的恢复使外文系的学生质量得到保证；政治上的解放，使许多优秀教师能重新登上讲台，教学质量飞速提高；现代英语、外国文学和莎士比亚等研究室和朝鲜语言文学专业相继建立；现代化的教学设备、图书资料不断增添和更新；原公共外语教研室于1985年发展成相对独立的实体──大学英语教学部；硕士点、博士点的设立和招生使外文系在人才培养方面更上一层楼。
外文系,外文系,成,复旦大学外国语言学研究的一个新的发展契机,2003年,,,一,2003年成了复旦大学外国语言学研究的一个新的发展契机，现代英语研究所、外国语言学及应用语言学博士点和外国语言文学博士后流动站相继设立。
外文系,外国语言文学博士后流动站,设立,,2003年,英语研究所,,,2003年成了复旦大学外国语言学研究的一个新的发展契机，现代英语研究所、外国语言学及应用语言学博士点和外国语言文学博士后流动站相继设立。
外文系,外文系与大学英语教学部外文系与大学英语教学部,合并,外文学院,2003年9月,,,,2003年9月，外文系与大学英语教学部合并后成立了外文学院。
外文系,外文系与大学英语教学部外文系与大学英语教学部,成立,外文学院,2003年9月,,,,2003年9月，外文系与大学英语教学部合并后成立了外文学院。
外文系,复旦外文学院,下设,七个系,目前,复旦外文学院,,七,复旦外文学院目前下设七个系：英文系，法文系，德文系，日文系，俄文系，韩文系，翻译系，同时还设有学术研究机构：语言学研究所、外国文学研究所，法语国家研究所，北欧文学研究所，双语词典编纂研究室和莎士比亚研究室。
外文系,复旦外文学院,设有,学术研究机构：语言学研究所、外国文学研究所,目前,,,,复旦外文学院目前下设七个系：英文系，法文系，德文系，日文系，俄文系，韩文系，翻译系，同时还设有学术研究机构：语言学研究所、外国文学研究所，法语国家研究所，北欧文学研究所，双语词典编纂研究室和莎士比亚研究室。
外文系,复旦外文学院,法语国家研究所，北欧文学研究所，双语词典编纂研究室和莎士比亚研究室,,目前,,,,复旦外文学院目前下设七个系：英文系，法文系，德文系，日文系，俄文系，韩文系，翻译系，同时还设有学术研究机构：语言学研究所、外国文学研究所，法语国家研究所，北欧文学研究所，双语词典编纂研究室和莎士比亚研究室。
外文系,系,设有,硕士点,,,,,外文学院的每个系都设有硕士点，并设有“英语语言文学”和“外国语言学及应用语言学”两个博士点和一个“外国语言文学博士后流动站”。
外文系,系,设有,“英语语言文学”和“外国语言学及应用语言学”两个博士点和一个“外国语言文学博士后流动站”,,,,,外文学院的每个系都设有硕士点，并设有“英语语言文学”和“外国语言学及应用语言学”两个博士点和一个“外国语言文学博士后流动站”。
外文系,外文学院,授予,,现在,,,,外文学院现在已经是外国语言文学一级学科博士学位授予点。
外文系,外文学院,开展,研究方向,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,包括,现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,学,研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,学,日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,学,中日对译中日比较文学、中日比较文化,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,对译,中日比较文学、中日比较文化,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,研究方向,应用,语言学、语言教学理论研究、翻译理论与实践、翻译史研究,,,,,外文学院开展的研究方向包括：现代英语研究、英语文学研究、美国文学研究、翻译学研究、理论语言学研究、文艺理论研究；俄罗斯文学研究、现代俄语语言学；法语翻译理论研究、法语文体学研究、法语语言学研究、中法文化交流研究；德语文学翻译理论、德语文学、西方语言学；日语语言研究、日本文学研究、日汉翻译学、中日对译、中日比较文学、中日比较文化；韩语语言学，中韩对比语言学，韩语历史语言学；应用语言学、语言教学理论研究、翻译理论与实践、翻译史研究等。
外文系,博士生导师,17名,,,,,17,外文学院现有博士生导师17名，教授25名，副教授57名。
外文系,教授,25名,,,,,25,外文学院现有博士生导师17名，教授25名，副教授57名。
外文系,副教授,57名,,,,,57,外文学院现有博士生导师17名，教授25名，副教授57名。
外文系,博士生导师,聘请,近十多名外籍教师任教,,,,十,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,博士生导师,任教,众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学,,,,多,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,博士生导师,有,众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学,,,,众多,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,博士生导师,应邀,短期访问和讲学,,,,众多,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,博士生导师,前来,短期访问和讲学,,,,众多,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,博士生导师,作,短期访问和讲学,,,,众多,每年从世界各地聘请近十多名外籍教师任教，更有众多的外国语言文学方面的着名专家学者应邀前来作短期访问和讲学。
外文系,本院教师,赴,国外,,,,,本院教师基本上均曾赴国外长期进修和学习。
外文系,本院教师,进修,,,,,,本院教师基本上均曾赴国外长期进修和学习。
外文系,本院教师,学习,,,,,,本院教师基本上均曾赴国外长期进修和学习。
外文系,历史,任教,着名人士有：全增嘏、林同济、戚叔含、伍蠡甫、徐燕谋、葛传槼、杨岂深、杨烈、潘世兹、董问樵、余日宣、余楠秋、孙大雨、黄有恒、姚善友、李振麟、杨必、刘德中、陆国强等,,,,,历史上曾在外文系任教的着名人士有：全增嘏、林同济、戚叔含、伍蠡甫、徐燕谋、葛传槼、杨岂深、杨烈、潘世兹、董问樵、余日宣、余楠秋、孙大雨、黄有恒、姚善友、李振麟、杨必、刘德中、陆国强等。
外文系,着名人士,有,全增嘏、林同济、戚叔含、伍蠡甫、徐燕谋、葛传槼、杨岂深、杨烈、潘世兹、董问樵、余日宣、余楠秋、孙大雨、黄有恒、姚善友、李振麟、杨必、刘德中、陆国强等,,,,,历史上曾在外文系任教的着名人士有：全增嘏、林同济、戚叔含、伍蠡甫、徐燕谋、葛传槼、杨岂深、杨烈、潘世兹、董问樵、余日宣、余楠秋、孙大雨、黄有恒、姚善友、李振麟、杨必、刘德中、陆国强等。
