软件学院,,﻿,复旦大学软件学院,2002年,,,,﻿复旦大学软件学院成立于2002年，是全国37所国家级示范性软件学院之一。
软件学院,,成立于,2002年,2002年,复旦大学,,,﻿复旦大学软件学院成立于2002年，是全国37所国家级示范性软件学院之一。
软件学院,,是全国国家级示范性软件学院之一,,2002年,,,37,﻿复旦大学软件学院成立于2002年，是全国37所国家级示范性软件学院之一。
软件学院,学院,依托,复旦大学充沛的办学资源,,,,,学院依托复旦大学充沛的办学资源，坚持以人才培养、学术研究、产业推进三位一体的方式推动学院的建设和发展。
软件学院,学院,充,沛,,复旦大学,,,学院依托复旦大学充沛的办学资源，坚持以人才培养、学术研究、产业推进三位一体的方式推动学院的建设和发展。
软件学院,学院,坚持,以人才培养、学术研究、产业推进三位一体的方式,,,,,学院依托复旦大学充沛的办学资源，坚持以人才培养、学术研究、产业推进三位一体的方式推动学院的建设和发展。
软件学院,学院,推进,三位一体,,,,,学院依托复旦大学充沛的办学资源，坚持以人才培养、学术研究、产业推进三位一体的方式推动学院的建设和发展。
软件学院,学院,推动,学院的建设和发展,,,,,学院依托复旦大学充沛的办学资源，坚持以人才培养、学术研究、产业推进三位一体的方式推动学院的建设和发展。
软件学院,学院,积,极推进国际化办学,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,推进,国际化,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,办学,按照国际一流标准建设教学和科研体系,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,致力于,为互联网时代培养优秀人才、培育先进技术和贡献卓越思想,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,培养,优秀人才,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,培育,先进技术和贡献卓越思想,,,,,学院积极推进国际化办学，努力按照国际一流标准建设教学和科研体系，致力于为互联网时代培养优秀人才、培育先进技术和贡献卓越思想。
软件学院,学院,有,研发、办公和教学实验场地,,,,6000,学院在复旦大学张江校区有研发、办公和教学实验场地6000平方米，在邯郸校区有近200平方米的专用机房和办公室。
软件学院,学院,有,近200平方米的专用机房和办公室,,,,200,学院在复旦大学张江校区有研发、办公和教学实验场地6000平方米，在邯郸校区有近200平方米的专用机房和办公室。
软件学院,学院,招收,软件工程专业本科生,,,,,学院每年招收软件工程专业本科生，计算机软件与理论专业硕士生和博士生，软件工程领域全日制专业学位硕士生和软件工程领域非全日制专业硕士生。
软件学院,学院,计算机软件与理论专业硕士生和博士生，软件工程领域全日制专业学位硕士生和软件工程领域非全日制专业硕士生,,,,,,学院每年招收软件工程专业本科生，计算机软件与理论专业硕士生和博士生，软件工程领域全日制专业学位硕士生和软件工程领域非全日制专业硕士生。
软件学院,学院,学院现有教育部特色专业方向，1个教育部人才培养模式创新实验区,,,,,3,学院现有3个教育部特色专业方向，1个教育部人才培养模式创新实验区。
软件学院,学院,加强,人才培养,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,开设,卓越工程能力培养特色班,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,培养,特色班,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,选拔,部分学生进行卓越能力培养,,,,部分,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,进行,卓越能力,,,,部分,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,培养,通过聘请外教和与知名企业共建课程等方式,,,,部分,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,聘请,外教和与知名企业共建课程等方式,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,强化,理论和实践训练,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,加强,科创,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,实习,国际交流,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
软件学院,学院,培养,具有国际视野的高端软件研发人才,,,,,为进一步加强人才培养，学院开设了卓越工程能力培养特色班，每年从一年级学生中选拔部分学生进行卓越能力培养，通过聘请外教和与知名企业共建课程等方式，强化理论和实践训练，加强科创、实习和国际交流，培养具有国际视野的高端软件研发人才。
